question_context_similarity,question_answer_similarity,context_answer_similarity,retrieval_relevance,context_response_contradiction,context_response_neutral,context_response_entailment
0.6649701595306396,0.6240319013595581,0.8481752872467041,2.3379364013671875,0.06470497697591782,0.7439810037612915,0.19131401181221008
0.6562488079071045,0.325696736574173,0.0856132060289383,-3.426307439804077,0.01620517112314701,0.9715984463691711,0.012196306139230728
0.5856575965881348,0.5070793032646179,0.7656370997428894,0.7448002696037292,0.9990788698196411,0.0005990375066176057,0.00032209992059506476
0.6780996322631836,0.6806235313415527,0.7262452840805054,3.354252576828003,0.029623933136463165,0.37947171926498413,0.5909043550491333
0.5288068056106567,0.5865380764007568,0.9123581647872925,3.9529922008514404,0.0011024530977010727,0.05203619971871376,0.9468613266944885
0.7697104215621948,0.7261543273925781,0.8942275047302246,5.852405071258545,0.0032706717029213905,0.3083168566226959,0.6884124875068665
0.5809260606765747,0.5249345302581787,0.671885073184967,-0.7246466875076294,0.03732987493276596,0.9561511874198914,0.006518979091197252
0.8199334740638733,0.7446861267089844,0.8081688284873962,8.106407165527344,0.18996216356754303,0.8094862699508667,0.000551578588783741
0.6317347288131714,0.6913006901741028,0.7530685067176819,0.7568752765655518,0.1061120331287384,0.8931904435157776,0.0006975068827159703
0.5598273873329163,0.5634261965751648,0.9416195154190063,4.430352687835693,0.002078610472381115,0.20504558086395264,0.7928757667541504
0.8408298492431641,0.8033775091171265,0.7818375825881958,3.0676705837249756,0.09485270082950592,0.9046291708946228,0.0005181999295018613
0.710970401763916,0.5748799443244934,0.6898605823516846,4.366342544555664,0.029277080669999123,0.9628709554672241,0.007851951755583286
0.6664589643478394,0.6853476166725159,0.835228443145752,2.25974178314209,0.37961676716804504,0.5235682129859924,0.0968150794506073
0.5652052760124207,0.10626578330993652,0.14195123314857483,4.576272964477539,0.3866572380065918,0.5772929787635803,0.03604976087808609
0.6829023361206055,0.6727402210235596,0.6244213581085205,2.170850992202759,0.08007849752902985,0.8951256275177002,0.024795932695269585
0.6787711977958679,0.7730268239974976,0.617870569229126,4.317798137664795,0.9972167015075684,0.002734288340434432,4.896351310890168e-05
0.6884183883666992,0.6535763740539551,0.723010778427124,4.374066352844238,0.999559223651886,0.00025555031606927514,0.0001851828274084255
0.7127634286880493,0.25295400619506836,0.1605527400970459,4.891510009765625,0.057902343571186066,0.9163561463356018,0.025741536170244217
0.7028177380561829,0.6368388533592224,0.7390196919441223,8.016284942626953,0.9989938139915466,0.00046682675019837916,0.0005393822793848813
0.5829375982284546,0.673762321472168,0.7427059412002563,1.1360607147216797,0.9981343150138855,0.001201014150865376,0.0006646550027653575
0.5971786975860596,0.5081425309181213,0.7524117231369019,1.0219759941101074,0.9901278614997864,0.009138389490544796,0.0007336916751228273
0.7301273345947266,0.7223796844482422,0.8839220404624939,4.806804656982422,0.07404037564992905,0.5123726725578308,0.4135870039463043
0.5933375358581543,0.6088008880615234,0.8034703731536865,-2.5226311683654785,0.9975377321243286,0.0015674264868721366,0.0008947853348217905
0.5271661281585693,0.10066120326519012,0.018873870372772217,-1.0848023891448975,0.020199045538902283,0.9551723003387451,0.02462862618267536
0.7261414527893066,0.14862263202667236,0.03516598790884018,7.466207504272461,0.02088295668363571,0.9609596729278564,0.018157312646508217
0.5827080011367798,0.5615826845169067,0.9301605224609375,-2.693638324737549,0.021056972444057465,0.38395076990127563,0.5949922800064087
0.6179060339927673,0.5901397466659546,0.45017486810684204,4.376198768615723,0.9994364380836487,0.0004183727432973683,0.0001451339339837432
0.6485254764556885,0.1506367325782776,0.10836329311132431,0.06240716576576233,0.09563151001930237,0.8854788541793823,0.01888960972428322
0.6662955284118652,0.5179882049560547,0.6245192289352417,3.444150447845459,0.02885623276233673,0.9618036150932312,0.009340086951851845
0.5876672863960266,0.5656595826148987,0.6141914129257202,1.6998271942138672,0.9993324875831604,0.0006108589586801827,5.655626955558546e-05
0.5390318036079407,0.6107487678527832,0.8274388313293457,-2.5623631477355957,0.016702454537153244,0.3401769995689392,0.643120527267456
0.6784220337867737,0.5317922830581665,0.6875519752502441,4.742033958435059,0.035536989569664,0.9638681411743164,0.0005948968464508653
0.7723907232284546,0.7283331751823425,0.8080348968505859,3.2377991676330566,0.999560534954071,0.00026404569507576525,0.00017534632934257388
0.637535810470581,0.6371116042137146,0.736556887626648,-3.5443944931030273,0.060055870562791824,0.8696446418762207,0.07029949128627777
0.7511974573135376,0.7950789928436279,0.8581838607788086,5.984109878540039,0.024857209995388985,0.5529348254203796,0.4222079813480377
0.7291831374168396,0.7154386639595032,0.8513754606246948,3.9115867614746094,0.9994663596153259,0.0003157324972562492,0.00021794236090499908
0.665333092212677,0.6950927376747131,0.9568116068840027,5.518965721130371,0.0022273114882409573,0.08737850189208984,0.9103941917419434
0.5698906779289246,0.44323140382766724,0.6809208393096924,3.144808292388916,0.04891181364655495,0.9343756437301636,0.01671251468360424
0.6805195808410645,0.6453137397766113,0.7106127738952637,1.310611605644226,0.055366404354572296,0.9439751505851746,0.0006584514048881829
0.6941301226615906,0.31364905834198,0.5107222199440002,6.923842430114746,0.0416109524667263,0.9538390636444092,0.004549948964267969
0.7207896709442139,0.18298420310020447,0.19624583423137665,0.7805808782577515,0.221677765250206,0.7490147352218628,0.029307536780834198
0.6986897587776184,0.5822170972824097,0.773238480091095,-1.1222116947174072,0.04360753297805786,0.9559810161590576,0.00041146311559714377
0.6908560991287231,0.7677820324897766,0.5962697267532349,-0.28967535495758057,0.9995635151863098,0.00037848835927434266,5.8040604926645756e-05
0.7094001770019531,0.7255145907402039,0.5965429544448853,7.340507984161377,0.9976256489753723,0.0021406766027212143,0.00023365265224128962
0.7003296613693237,0.7212992310523987,0.8095701336860657,0.2681027352809906,0.10406100004911423,0.673325777053833,0.22261320054531097
0.6673212051391602,0.19922733306884766,0.07874970883131027,-2.751753568649292,0.022424746304750443,0.9526802897453308,0.024894922971725464
0.6164298057556152,0.5139816999435425,0.7160512208938599,5.561709403991699,0.04846220463514328,0.9509633183479309,0.0005744977970607579
0.7275425791740417,0.8356887102127075,0.6417438387870789,6.49575138092041,0.9987702965736389,0.0009421693976037204,0.0002875017235055566
0.6883193254470825,0.7665153741836548,0.7708315253257751,2.842892646789551,0.03159398213028908,0.7670619487762451,0.20134399831295013
0.558714747428894,0.547154426574707,0.6617529392242432,0.10858828574419022,0.05892464891076088,0.6936260461807251,0.24744926393032074
0.6103428602218628,0.6847959756851196,0.4450437128543854,-1.780874490737915,0.9974579215049744,0.0017221535090357065,0.000819925859104842
0.6498463153839111,0.571914792060852,0.7127582430839539,4.609265327453613,0.9989268183708191,0.0007309060310944915,0.0003422435256652534
0.7567852735519409,0.7159186005592346,0.7769980430603027,8.219058990478516,0.02983158268034458,0.9697400331497192,0.0004284409515094012
0.6385279297828674,0.7372413873672485,0.7684105634689331,3.4636640548706055,0.013480029068887234,0.43296149373054504,0.5535584688186646
0.7279457449913025,0.6996760368347168,0.5168837308883667,7.099547386169434,0.9986697435379028,0.0011967532336711884,0.00013357431453187019
0.6965427994728088,0.6145621538162231,0.6328341960906982,3.297281265258789,0.04052603989839554,0.9490262269973755,0.010447714477777481
0.8545242547988892,0.851844310760498,0.875157356262207,6.370190620422363,0.009173299185931683,0.6373850703239441,0.35344162583351135
0.6007697582244873,0.5676179528236389,0.6589909195899963,5.820527076721191,0.37446609139442444,0.5939880609512329,0.031545836478471756
0.7312331199645996,0.5677234530448914,0.7227141857147217,4.086644172668457,0.011514198035001755,0.9846887588500977,0.0037970340345054865
0.8275193572044373,0.805791974067688,0.9431366920471191,5.535340785980225,0.0034689863678067923,0.3510580062866211,0.6454730033874512
0.5875053405761719,0.7572911977767944,0.5126730799674988,1.063232183456421,0.9991276860237122,0.0006373616051860154,0.00023496535141021013
0.670960545539856,0.7342184782028198,0.5108695030212402,1.68080472946167,0.998273491859436,0.001547718420624733,0.00017871626187115908
0.6984788179397583,0.5823841094970703,0.824345588684082,6.062751293182373,0.03037606179714203,0.4408964514732361,0.5287274718284607
0.6220484375953674,0.6450033187866211,0.7707710862159729,2.660861015319824,0.9991216063499451,0.0004343259206507355,0.00044404275831766427
0.716820240020752,0.8326080441474915,0.6723014712333679,2.7118477821350098,0.997671902179718,0.002109054010361433,0.00021901994477957487
0.6830174326896667,0.6280065774917603,0.740639865398407,6.454689979553223,0.9989913105964661,0.0006688854773528874,0.00033977930434048176
0.720540463924408,0.6181989908218384,0.7666954398155212,2.1515283584594727,0.037808969616889954,0.9589828848838806,0.0032081552781164646
0.6735082268714905,0.5485537648200989,0.6168564558029175,1.4063959121704102,0.03263091295957565,0.9620153903961182,0.005353630054742098
0.7926839590072632,0.6029589772224426,0.5748075842857361,3.5948028564453125,0.022093387320637703,0.9695299863815308,0.008376671001315117
0.7516798973083496,0.17848147451877594,0.2281535267829895,6.321722030639648,0.026428082957863808,0.953919529914856,0.019652457907795906
0.7600260972976685,0.7087799906730652,0.9275203943252563,3.884777784347534,0.004854768048971891,0.3244520425796509,0.6706932187080383
0.5490672588348389,0.5079168677330017,0.9010714292526245,2.2808573246002197,0.0035647116601467133,0.1780073195695877,0.8184279203414917
0.632723331451416,0.6978195905685425,0.805657684803009,3.592081069946289,0.020212186500430107,0.7428539395332336,0.2369339019060135
0.5850223302841187,0.7193311452865601,0.4652796983718872,4.028711795806885,0.9983882904052734,0.0014853151515126228,0.0001263936865143478
0.6738801002502441,0.7004542946815491,0.8150912523269653,5.528439044952393,0.9991816878318787,0.00041385117219761014,0.0004045522364322096
0.702666163444519,0.7162013053894043,0.7772946357727051,4.870438575744629,0.022454820573329926,0.3287345767021179,0.648810625076294
0.7744314670562744,0.8345329761505127,0.879802942276001,5.8239240646362305,0.0014491984620690346,0.06393159925937653,0.9346191883087158
0.7189326286315918,0.7196033596992493,0.6273334622383118,8.003421783447266,0.9994621872901917,0.0003521259350236505,0.0001857583993114531
0.5889483690261841,0.4904980957508087,0.7213149666786194,3.7638132572174072,0.0334705151617527,0.9662670493125916,0.0002623967011459172
0.5895559787750244,0.6482316255569458,0.745398759841919,4.335899353027344,0.0637054517865181,0.2856968939304352,0.6505976319313049
0.7045817375183105,0.052100539207458496,0.13978204131126404,4.366938591003418,0.022361773997545242,0.9646396636962891,0.01299853902310133
0.659622311592102,0.6725393533706665,0.8566148281097412,2.5466580390930176,0.06431802362203598,0.8228245377540588,0.11285747587680817
0.7320717573165894,0.7597308158874512,0.8940171003341675,0.7763804793357849,0.03352393954992294,0.3852500319480896,0.5812260508537292
0.5130891799926758,0.8023189902305603,0.5042524933815002,3.123472213745117,0.9994046688079834,0.0004963490646332502,9.906233026413247e-05
0.7133215665817261,0.7707899212837219,0.6025209426879883,5.562899589538574,0.9995331764221191,0.0003842993755824864,8.255696593550965e-05
0.7612389326095581,0.7096361517906189,0.8892425298690796,4.125016689300537,0.03199395537376404,0.7033606171607971,0.26464536786079407
0.6861631870269775,0.06053032726049423,0.06377040594816208,0.8497962951660156,0.012295033782720566,0.9678484797477722,0.019856514409184456
0.7505568265914917,0.6882978677749634,0.9000543355941772,4.866908073425293,0.00811333954334259,0.8021776676177979,0.18970887362957
0.7124559879302979,0.6496431827545166,0.8147293329238892,6.470571517944336,0.9995124340057373,0.0002915607765316963,0.00019596055790316314
0.5956147909164429,0.7552571296691895,0.5684525966644287,5.23558235168457,0.9966880679130554,0.002537635387852788,0.0007743378519080579
0.7839936017990112,0.7373549342155457,0.6001618504524231,6.520740509033203,0.9988775849342346,0.0009668751736171544,0.0001555616472614929
0.7714623212814331,0.7244551181793213,0.8947104215621948,7.178281784057617,0.0314580537378788,0.47674232721328735,0.49179959297180176
0.6495330333709717,0.7128826379776001,0.8225920796394348,4.032418251037598,0.05023214593529701,0.8045475482940674,0.14522024989128113
0.5956006646156311,0.6012336611747742,0.7179009914398193,-0.09612467885017395,0.06659440696239471,0.9327753186225891,0.0006302910041995347
0.6011357307434082,0.5485537648200989,0.6440839767456055,1.5853153467178345,0.03967953845858574,0.9501863718032837,0.01013418473303318
0.691893458366394,0.6596088409423828,0.9044613242149353,0.6789664030075073,0.001738114282488823,0.07937275618314743,0.9188891649246216
0.6272764801979065,0.5113633275032043,0.6573224663734436,-1.1836628913879395,0.3189532160758972,0.6453592777252197,0.035687509924173355
0.7159283757209778,0.5977464318275452,0.761057436466217,4.648648262023926,0.05580601096153259,0.9433750510215759,0.0008188836509361863
0.6752705574035645,0.6747292280197144,0.9388115406036377,1.5958971977233887,0.0031899851746857166,0.16097255051136017,0.8358374834060669
0.6004824042320251,0.11836116015911102,0.1737997829914093,4.085578441619873,0.019541913643479347,0.9587697386741638,0.021688329055905342
0.6084851026535034,0.7443206310272217,0.7874807715415955,3.701181173324585,0.01597842574119568,0.361684113740921,0.6223374605178833
0.6729025840759277,0.7039945125579834,0.9455513954162598,3.061741828918457,0.0019117812626063824,0.21673046052455902,0.7813577055931091
0.7095428109169006,0.559107780456543,0.6724139451980591,2.8562428951263428,0.9995362758636475,0.00026111898478120565,0.00020264199702069163
0.6186812520027161,0.6940209269523621,0.8397650718688965,0.3980241119861603,0.024950414896011353,0.31991150975227356,0.6551380753517151
0.7125782370567322,0.6831706166267395,0.9198511838912964,4.527159690856934,0.003471095347777009,0.1997707039117813,0.7967581748962402
0.598162055015564,0.6537102460861206,0.903102695941925,3.6379761695861816,0.0009002041188068688,0.06432057917118073,0.9347792267799377
0.6166253089904785,0.6343370676040649,0.7732983827590942,2.3729403018951416,0.9979238510131836,0.001313986605964601,0.0007621615077368915
0.6693826913833618,0.5794982314109802,0.6947348117828369,4.521158218383789,0.6850731372833252,0.2872742712497711,0.027652636170387268
0.6437289714813232,0.65852290391922,0.9322514533996582,3.673868179321289,0.0020021230448037386,0.10151772946119308,0.8964802026748657
0.7218841314315796,0.17855243384838104,0.16548044979572296,5.147778511047363,0.015258263796567917,0.9661465287208557,0.01859516091644764
0.670442521572113,0.48035740852355957,0.6227725744247437,2.686558723449707,0.018937479704618454,0.9726254940032959,0.008437029086053371
0.6396418809890747,0.0999075174331665,0.06623556464910507,-0.3384625017642975,0.13367845118045807,0.8494548797607422,0.016866616904735565
0.49225670099258423,0.4838232100009918,0.747100830078125,-0.15831229090690613,0.6484176516532898,0.3506685495376587,0.0009137889137491584
0.6931679248809814,0.6814320087432861,0.825871467590332,2.6345670223236084,0.9995365142822266,0.00023858106578700244,0.0002249149838462472
0.612503707408905,0.1470949649810791,0.04122888669371605,1.210161566734314,0.030419187620282173,0.9603097438812256,0.009271097369492054
0.7387312054634094,0.6792076826095581,0.8704359531402588,0.22021174430847168,0.022281428799033165,0.33866727352142334,0.6390513181686401
0.7647100687026978,0.5526121854782104,0.6410291194915771,1.423842191696167,0.031617697328329086,0.9603337049484253,0.008048554882407188
0.7191005945205688,0.7087715864181519,0.7849339842796326,2.0667223930358887,0.9995718598365784,0.00021501447190530598,0.0002131866494892165
0.7685151696205139,0.15273460745811462,0.16243696212768555,6.709683418273926,0.9028657674789429,0.09273969382047653,0.004394492134451866
0.7550780773162842,0.6447522044181824,0.7643343210220337,4.842926979064941,0.0947299599647522,0.9046884775161743,0.0005816060001961887
0.7504568099975586,0.71732497215271,0.9030417203903198,5.9037675857543945,0.0015482205199077725,0.09476279467344284,0.9036890268325806
0.6812206506729126,0.6465907692909241,0.9545196294784546,1.2332592010498047,0.0020700630266219378,0.2842200994491577,0.713709831237793
0.7446918487548828,0.773433268070221,0.9348843097686768,6.9664106369018555,0.0009977283189073205,0.15239018201828003,0.8466121554374695
0.7081671953201294,0.7354189157485962,0.7924182415008545,7.688167095184326,0.270786851644516,0.6602588295936584,0.06895431131124496
0.5583395957946777,0.1014104038476944,0.20026162266731262,5.487102508544922,0.04081513732671738,0.9276072978973389,0.03157758712768555
0.7908772230148315,0.7034762501716614,0.5322465896606445,5.46015739440918,0.9978703260421753,0.0019549408461898565,0.00017478427616879344
0.6013368368148804,0.6701271533966064,0.8492364287376404,3.128883123397827,0.15437892079353333,0.36939775943756104,0.47622331976890564
0.5329228043556213,0.7381119728088379,0.5106443166732788,-2.84501314163208,0.9995213747024536,0.00032801053021103144,0.0001505637919763103
0.5058730244636536,0.5641812086105347,0.7471598386764526,-1.2653391361236572,0.9994932413101196,0.00029530495521612465,0.0002114309318130836
0.6175378561019897,0.5106675624847412,0.6181162595748901,1.2374389171600342,0.0412050262093544,0.9581968188285828,0.0005981321446597576
0.6969537138938904,0.7293945550918579,0.5469520092010498,6.4708380699157715,0.9988493919372559,0.0010189467575401068,0.00013164720439817756
0.6466313600540161,0.6986373066902161,0.8164175748825073,5.658878326416016,0.041342802345752716,0.910651683807373,0.048005517572164536
0.5575527548789978,0.1171170175075531,0.08895251899957657,-0.6443407535552979,0.22075717151165009,0.7404277324676514,0.03881512209773064
0.6971834897994995,0.6953839063644409,0.9546250104904175,5.033403396606445,0.002612208016216755,0.23725824058055878,0.7601295709609985
0.7823803424835205,0.19912558794021606,0.12318611890077591,1.5912277698516846,0.011051440611481667,0.9732617139816284,0.015686815604567528
0.5532015562057495,0.6476839780807495,0.4128260314464569,0.15644121170043945,0.9994004964828491,0.0004546304699033499,0.0001448313269065693
0.6317178010940552,0.6714538335800171,0.7701070308685303,3.506415367126465,0.038288041949272156,0.702441394329071,0.2592705488204956
0.7574188113212585,0.7723389863967896,0.8682863712310791,0.9990795850753784,0.03390495479106903,0.5096410512924194,0.45645397901535034
0.6323599815368652,0.5689992904663086,0.7011386156082153,0.5426785945892334,0.032617539167404175,0.9668365120887756,0.0005459357635118067
0.5834046006202698,0.5944926142692566,0.7439864277839661,2.667515993118286,0.9988808035850525,0.0006724355043843389,0.00044682316365651786
0.5930463075637817,0.16523133218288422,0.16388580203056335,4.258591651916504,0.025855379179120064,0.9427571892738342,0.03138743340969086
0.6112196445465088,0.15137819945812225,0.13064590096473694,4.702141761779785,0.625914454460144,0.35595372319221497,0.01813185214996338
0.6867528557777405,0.6545105576515198,0.7562727332115173,3.038142681121826,0.9993451237678528,0.0004060865903738886,0.000248761527473107
0.588886022567749,0.6162145137786865,0.4846588671207428,1.1773228645324707,0.9989103078842163,0.0009449120843783021,0.00014479245874099433
0.7437623739242554,0.6656070351600647,0.8705551624298096,4.61026668548584,0.9976112842559814,0.0018886280013248324,0.000500036752782762
0.6198949813842773,0.6389683485031128,0.7539759874343872,5.313261985778809,0.08997613191604614,0.9095168709754944,0.0005069752805866301
0.7265488505363464,0.5955550670623779,0.7627338171005249,6.807332992553711,0.9995385408401489,0.0002620335726533085,0.00019949582929257303
0.7111119627952576,0.6576009392738342,0.8237963914871216,1.1272391080856323,0.9995012283325195,0.00027678607148118317,0.00022202028776519
0.6121953725814819,0.7143186330795288,0.8211038112640381,3.768054485321045,0.02142495848238468,0.6028925180435181,0.37568244338035583
0.6030896306037903,0.5167723298072815,0.7202173471450806,5.249689102172852,0.06362826377153397,0.9356168508529663,0.0007549065048806369
0.5297055840492249,0.5090263485908508,0.9252065420150757,-2.699526309967041,0.00648800702765584,0.3577447831630707,0.6357671618461609
0.7176038026809692,0.7197044491767883,0.6102410554885864,4.378747463226318,0.9991157650947571,0.0006195001187734306,0.0002647717483341694
0.6668713092803955,0.6817115545272827,0.7804322838783264,4.674952983856201,0.028849387541413307,0.9707008004188538,0.00044974853517487645
0.6975603699684143,0.6762712001800537,0.9493160247802734,3.414975166320801,0.0013865178916603327,0.09812159091234207,0.9004918932914734
0.615253210067749,0.557236909866333,0.5137304067611694,0.41182494163513184,0.999122679233551,0.0006794758955948055,0.00019778305431827903
0.5568376779556274,0.7307296991348267,0.4335267245769501,-0.24050863087177277,0.9993834495544434,0.0003670195583254099,0.0002494290820322931
0.7277339696884155,0.6088047027587891,0.7302326560020447,8.036382675170898,0.48554688692092896,0.49130573868751526,0.02314736135303974
0.5622369050979614,0.5008897185325623,0.7297530174255371,6.154468536376953,0.9937107563018799,0.0048025427386164665,0.0014867079444229603
0.6362151503562927,0.5709142088890076,0.770915150642395,2.1882410049438477,0.9990825653076172,0.0007010212284512818,0.00021645912784151733
0.762797474861145,0.6686970591545105,0.8134170770645142,5.903997421264648,0.9974551796913147,0.0015744230477139354,0.000970356457401067
0.6864892840385437,0.5782867670059204,0.8183245062828064,4.908599853515625,0.03908732160925865,0.9604629874229431,0.00044957749196328223
0.7009103298187256,0.14151719212532043,0.12261272966861725,5.856925010681152,0.014084982685744762,0.9573546051979065,0.028560344129800797
0.7313072681427002,0.7983529567718506,0.6453026533126831,0.05606621503829956,0.9994779229164124,0.00034734533983282745,0.00017474859487265348
0.6494871377944946,0.17716145515441895,0.11944368481636047,1.7568235397338867,0.48458823561668396,0.4860248565673828,0.02938695251941681
0.7080569267272949,0.6786126494407654,0.8525820970535278,2.721369743347168,0.1579791009426117,0.7863083481788635,0.055712535977363586
0.8140998482704163,0.7626814842224121,0.8200346231460571,8.15191650390625,0.9995242357254028,0.0002883213455788791,0.00018738540529739112
0.5936142206192017,0.7004663944244385,0.7659686207771301,4.782549858093262,0.04585922881960869,0.7895863652229309,0.1645543873310089
